rank,source_run,source_evaluation_id,rank_score,weight_lbf,min_fos,max_deflection_in,fos_3to7_std,fos_3to7_range,wall_thickness_in,max_web_opening_ratio,min_print_web_ligament_in,min_shell_area_ratio,max_dim_slope_in_per_in
683,print_safe_contiguous_closed_tube_seed2502,4,0.07710572,0.07710572,1.51371659,0.15674604,0.96040257,3.70088000,0.08936105,0.00000000,0.31807141,0.47940960,0.06279898
684,print_safe_contiguous_closed_tube_seed2502,182,0.07717520,0.07717520,3.99351486,0.04946616,0.80321891,2.42759539,0.08627700,0.00000000,0.21754394,0.46260630,0.08531044
685,print_safe_contiguous_closed_tube_seed2502,923,0.07733188,0.07733188,3.71910927,0.04118951,1.68872432,6.53495101,0.07628316,0.00000000,0.19622209,0.33127960,0.09570385
686,print_safe_contiguous_closed_tube_seed2502,1458,0.07735294,0.07735294,2.99496964,0.06024909,1.12552652,4.15501951,0.09644747,0.00000000,0.18744652,0.49539997,0.07953662
687,print_safe_contiguous_closed_tube_seed2502,487,0.07737121,0.07737121,1.72340294,0.10504644,1.35418746,5.57137911,0.10284890,0.00000000,0.14412252,0.47562377,0.11255197
688,print_safe_contiguous_closed_tube_seed2502,890,0.07737862,0.07737862,3.46461440,0.05131766,1.23731776,5.12724411,0.10369485,0.00000000,0.15567448,0.53049444,0.06208823
689,print_safe_contiguous_closed_tube_seed2502,541,0.07738583,0.07738583,3.89316553,0.04274590,1.03434329,3.94007157,0.09204851,0.00000000,0.18323728,0.51592512,0.05140213
690,print_safe_contiguous_closed_tube_seed2502,262,0.07748672,0.07748672,3.98620488,0.04792093,0.92158277,4.11562541,0.08212548,0.00000000,0.34115496,0.42011042,0.03978797
691,print_safe_contiguous_closed_tube_seed2502,39,0.07751018,0.07751018,3.31442410,0.06636320,0.57159655,2.04813094,0.08756166,0.00000000,0.19306136,0.53759412,0.11162833
692,print_safe_contiguous_closed_tube_seed2502,258,0.07754414,0.07754414,3.32055739,0.04621447,1.23553506,4.67110113,0.09162951,0.00000000,0.18364043,0.44638074,0.07466582
693,print_safe_contiguous_closed_tube_seed2502,354,0.07755408,0.07755408,2.96303569,0.06607811,0.78997716,3.07377369,0.09904177,0.00000000,0.21633404,0.60748664,0.03636529
694,print_safe_contiguous_closed_tube_seed2502,1032,0.07756964,0.07756964,2.46073213,0.10489630,0.72232962,3.05132395,0.09968484,0.00000000,0.24452556,0.57362626,0.07395090
695,print_safe_contiguous_closed_tube_seed2502,860,0.07760455,0.07760455,3.98772978,0.04260267,0.81398906,2.97789237,0.09083355,0.00000000,0.27788265,0.50783837,0.03785996
696,print_safe_contiguous_closed_tube_seed2502,663,0.07772769,0.07772769,4.12269627,0.04156644,1.31376107,4.32777908,0.07930542,0.00000000,0.31428950,0.41190593,0.05510765
697,print_safe_contiguous_closed_tube_seed2502,195,0.07779040,0.07779040,4.38331667,0.03200285,1.58465964,6.00508577,0.07485409,0.00000000,0.32205521,0.35478607,0.06184053
698,print_safe_contiguous_closed_tube_seed2502,598,0.07779392,0.07779392,4.59044638,0.03330544,1.03040823,4.02148222,0.08349352,0.00000000,0.21327348,0.43283228,0.04276528
699,print_safe_contiguous_closed_tube_seed2502,584,0.07790387,0.07790387,3.18334544,0.06152388,0.97390709,3.99835444,0.10053036,0.00000000,0.14836486,0.53885215,0.12383128
700,print_safe_contiguous_closed_tube_seed2502,956,0.07795936,0.07795936,5.37145812,0.02166276,2.00201150,7.41749068,0.07334041,0.00000000,0.27668943,0.32908348,0.05677632
701,print_safe_contiguous_closed_tube_seed2502,977,0.07799584,0.07799584,1.95880928,0.12599090,0.89318993,3.19456472,0.09448481,0.00000000,0.19208408,0.48546079,0.06810666
702,print_safe_contiguous_closed_tube_seed2502,320,0.07799738,0.07799738,4.85879866,0.02912374,1.03234755,3.87313781,0.08845189,0.00000000,0.15807917,0.46671970,0.05429204
703,print_safe_contiguous_closed_tube_seed2502,905,0.07809683,0.07809683,5.00186004,0.02635525,1.13724494,4.11718001,0.09348611,0.00000000,0.16503415,0.49474594,0.03153434
704,print_safe_contiguous_closed_tube_seed2502,1034,0.07810540,0.07810540,2.77425200,0.07431893,0.73260688,2.75795752,0.09755456,0.00000000,0.28596555,0.60098658,0.03977439
705,print_safe_contiguous_closed_tube_seed2502,124,0.07813649,0.07813649,2.59053310,0.06968638,1.36428849,4.91806558,0.08412926,0.00000000,0.26055346,0.38284991,0.07650953
706,print_safe_contiguous_closed_tube_seed2502,43,0.07814527,0.07814527,3.78493156,0.04427843,1.49185293,5.83747633,0.07575203,0.00000000,0.29481687,0.33033835,0.07271634
707,print_safe_contiguous_closed_tube_seed2502,515,0.07815031,0.07815031,5.31127263,0.02209979,1.66952798,6.47172847,0.07429523,0.00000000,0.19760883,0.34230276,0.05722809
708,print_safe_contiguous_closed_tube_seed2502,884,0.07817560,0.07817560,6.16960748,0.02018500,1.21058122,4.38011394,0.07703621,0.00000000,0.19173534,0.36077283,0.07659989
709,print_safe_contiguous_closed_tube_seed2502,103,0.07821650,0.07821650,5.39552923,0.02530856,1.10932776,4.37451877,0.07502254,0.00000000,0.30425954,0.36943465,0.06637075
710,print_safe_contiguous_closed_tube_seed2502,1459,0.07823683,0.07823683,3.49534232,0.05783262,1.15602540,4.75042078,0.09162522,0.00000000,0.22752194,0.44056886,0.06706230
711,print_safe_contiguous_closed_tube_seed2502,761,0.07831348,0.07831348,5.34889143,0.02228636,1.45000297,5.55134930,0.08388223,0.00000000,0.23751288,0.43062481,0.05336070
712,print_safe_contiguous_closed_tube_seed2502,263,0.07833156,0.07833156,3.66351855,0.05353801,1.15775408,4.79068515,0.09531987,0.00000000,0.16490650,0.46142514,0.09322722
713,print_safe_contiguous_closed_tube_seed2502,327,0.07833218,0.07833218,4.34087202,0.03607170,1.35845855,4.28459654,0.09479011,0.00000000,0.22475903,0.48713181,0.07193408
714,print_safe_contiguous_closed_tube_seed2502,273,0.07838329,0.07838329,2.32369677,0.09237224,0.94467191,3.74266921,0.10993270,0.00000000,0.16400879,0.58879337,0.08750227
715,print_safe_contiguous_closed_tube_seed2502,135,0.07841341,0.07841341,4.22259460,0.03382786,1.68527929,6.32191344,0.07982482,0.00000000,0.32259030,0.37689353,0.05251685
716,print_safe_contiguous_closed_tube_seed2502,903,0.07847020,0.07847020,5.05953453,0.02611919,1.31028024,5.28950099,0.07959045,0.00000000,0.22059473,0.37147284,0.07795487
717,print_safe_contiguous_closed_tube_seed2502,450,0.07847770,0.07847770,2.27142945,0.11543578,0.52531804,2.29112503,0.10440831,0.00000000,0.17875049,0.66666421,0.07474785
718,print_safe_contiguous_closed_tube_seed2502,1380,0.07848136,0.07848136,3.81797953,0.04216335,1.15768527,4.50459396,0.08111529,0.00000000,0.24317318,0.44262462,0.05019674
719,print_safe_contiguous_closed_tube_seed2502,418,0.07849565,0.07849565,4.43491279,0.03741923,1.11078776,4.00729901,0.07977749,0.00000000,0.16894557,0.41332351,0.11273659
720,print_safe_contiguous_closed_tube_seed2502,846,0.07853827,0.07853827,3.59577905,0.05458216,0.68788190,2.47518800,0.09070324,0.00000000,0.31147640,0.51841034,0.03924873
721,print_safe_contiguous_closed_tube_seed2502,358,0.07858541,0.07858541,3.86577731,0.04484985,0.97832935,4.13172897,0.08813810,0.00000000,0.21433101,0.45912975,0.10426244
722,print_safe_contiguous_closed_tube_seed2502,1127,0.07860926,0.07860926,2.73540542,0.08118830,0.57664297,2.22055975,0.09969711,0.00000000,0.17899864,0.63601647,0.06186503
723,print_safe_contiguous_closed_tube_seed2502,283,0.07863603,0.07863603,2.09498297,0.10900079,1.03182563,3.50949297,0.08636536,0.00000000,0.25274777,0.42652014,0.06150315
724,print_safe_contiguous_closed_tube_seed2502,2,0.07864068,0.07864068,4.84094845,0.02605465,1.22853887,4.61430323,0.08881717,0.00000000,0.16144437,0.48223887,0.11108671
725,print_safe_contiguous_closed_tube_seed2502,47,0.07865781,0.07865781,5.23201021,0.02612139,1.64481727,5.77549240,0.07301151,0.00000000,0.34371409,0.34297696,0.06064100
726,print_safe_contiguous_closed_tube_seed2502,998,0.07871811,0.07871811,3.84416334,0.04118939,1.28145485,4.99181469,0.08053246,0.00000000,0.33170128,0.40879017,0.02193002
727,print_safe_contiguous_closed_tube_seed2502,930,0.07872811,0.07872811,1.78700816,0.12976092,0.98103794,3.74197628,0.10709908,0.00000000,0.14898736,0.62593154,0.09711523
728,print_safe_contiguous_closed_tube_seed2502,702,0.07880635,0.07880635,2.97000404,0.06014845,0.88475288,3.47480844,0.10835113,0.00000000,0.18268370,0.63377772,0.05774302
729,print_safe_contiguous_closed_tube_seed2502,260,0.07881397,0.07881397,3.49299742,0.04649573,1.05634092,4.02884868,0.09414779,0.00000000,0.22614408,0.53759598,0.09688522
730,print_safe_contiguous_closed_tube_seed2502,653,0.07882685,0.07882685,3.37895019,0.04585557,1.37161084,5.21150877,0.09795657,0.00000000,0.17341719,0.49856767,0.06146238
731,print_safe_contiguous_closed_tube_seed2502,452,0.07884011,0.07884011,3.95228488,0.03810248,0.97238790,3.68939095,0.09948063,0.00000000,0.15073192,0.56816799,0.09844526
732,print_safe_contiguous_closed_tube_seed2502,1418,0.07886045,0.07886045,1.88239545,0.12209941,0.89656484,3.11214942,0.09926273,0.00000000,0.22431251,0.52346364,0.07752458
733,print_safe_contiguous_closed_tube_seed2502,1143,0.07899868,0.07899868,2.35294549,0.10615924,0.53149515,1.97457478,0.09193688,0.00000000,0.25135415,0.63809920,0.06275306
734,print_safe_contiguous_closed_tube_seed2502,778,0.07902784,0.07902784,4.90996059,0.02697220,1.49058271,5.68221114,0.07815336,0.00000000,0.26265539,0.35339385,0.04356487
735,print_safe_contiguous_closed_tube_seed2502,978,0.07904987,0.07904987,2.68264353,0.07971060,0.67582837,2.61921707,0.10701955,0.00000000,0.15210438,0.67528964,0.06961683
736,print_safe_contiguous_closed_tube_seed2502,1385,0.07925196,0.07925196,3.16953464,0.06464560,1.07772418,4.39338801,0.09110037,0.00000000,0.21805052,0.45479610,0.10033724
737,print_safe_contiguous_closed_tube_seed2502,662,0.07936332,0.07936332,3.19316433,0.05447669,1.29074578,4.75578800,0.09506982,0.00000000,0.27133256,0.50947900,0.04318972
738,print_safe_contiguous_closed_tube_seed2502,763,0.07936648,0.07936648,1.72111437,0.13011033,1.09765698,4.39570178,0.09553079,0.00000000,0.27348032,0.44263380,0.07824871
739,print_safe_contiguous_closed_tube_seed2502,1386,0.07942844,0.07942844,2.18434614,0.09898993,0.72019601,2.82626001,0.10022398,0.00000000,0.22128930,0.63765629,0.10154966
740,print_safe_contiguous_closed_tube_seed2502,87,0.07944126,0.07944126,5.69213522,0.02624843,1.29214236,5.82169195,0.09382504,0.00000000,0.15567173,0.45458226,0.06470147
741,print_safe_contiguous_closed_tube_seed2502,419,0.07953887,0.07953887,3.72570993,0.04684009,1.29872822,4.63450082,0.08537843,0.00000000,0.20622531,0.42715407,0.06722652
742,print_safe_contiguous_closed_tube_seed2502,280,0.07955511,0.07955511,3.63370013,0.04919202,1.29591671,5.20622138,0.09106855,0.00000000,0.21842338,0.42647127,0.06903674
743,print_safe_contiguous_closed_tube_seed2502,735,0.07958182,0.07958182,3.66834275,0.04836482,1.06439629,4.18040112,0.09133246,0.00000000,0.26773376,0.47056379,0.02950315
744,print_safe_contiguous_closed_tube_seed2502,1225,0.07959188,0.07959188,4.54649966,0.03317793,1.43424126,5.38490802,0.08021860,0.00000000,0.22397357,0.41175758,0.08940647
745,print_safe_contiguous_closed_tube_seed2502,183,0.07959590,0.07959590,2.65868686,0.10187278,1.17047757,4.69826443,0.09885295,0.00000000,0.27917468,0.48595583,0.05837160
746,print_safe_contiguous_closed_tube_seed2502,41,0.07960161,0.07960161,6.91293666,0.01949755,1.05928052,3.67024130,0.08008402,0.00000000,0.16499479,0.34999752,0.11949174
747,print_safe_contiguous_closed_tube_seed2502,873,0.07960750,0.07960750,4.98741090,0.03283703,0.84318136,3.24121095,0.08894810,0.00000000,0.20091119,0.45358937,0.08038083
748,continuous_uniform_both_load_cases_9in_corrected,563,0.07965661,0.07965661,6.90485001,0.01731154,1.70814431,5.36121700,0.06962254,0.00000000,0.38645423,0.28957706,0.09062221
749,print_safe_contiguous_closed_tube_seed2502,1110,0.07978622,0.07978622,4.20237747,0.04723990,0.66410139,2.11754336,0.08821776,0.00000000,0.16367255,0.47323980,0.10927987
750,print_safe_contiguous_closed_tube_seed2502,122,0.07980803,0.07980803,6.28336001,0.02054551,1.06921261,3.79114576,0.08057550,0.00000000,0.20325531,0.37793835,0.06277645
751,print_safe_contiguous_closed_tube_seed2502,772,0.07982609,0.07982609,5.39057581,0.02259877,1.90652882,6.84558950,0.07537604,0.00000000,0.21488052,0.35403849,0.06200587
752,print_safe_contiguous_closed_tube_seed2502,23,0.07984597,0.07984597,2.40453404,0.09887990,0.57424762,2.29238621,0.10329533,0.00000000,0.27562084,0.65483021,0.03778154
753,print_safe_contiguous_closed_tube_seed2502,1125,0.07985041,0.07985041,4.23010448,0.03896845,0.96432775,3.64592918,0.08210290,0.00000000,0.29159595,0.45099444,0.03110631
754,print_safe_contiguous_closed_tube_seed2502,822,0.07987025,0.07987025,5.29753617,0.02611983,1.09706329,3.98814450,0.09039885,0.00000000,0.22144997,0.45486262,0.06071582
755,print_safe_contiguous_closed_tube_seed2502,167,0.07988301,0.07988301,2.29776088,0.09700745,1.13190235,4.38106764,0.09166701,0.00000000,0.18960404,0.44936908,0.09557241
756,print_safe_contiguous_closed_tube_seed2502,1478,0.07990387,0.07990387,1.89122760,0.13097588,0.99238014,4.08469791,0.11000000,0.00000000,0.20921668,0.56453659,0.08029002
757,print_safe_contiguous_closed_tube_seed2502,1438,0.07991338,0.07991338,2.31083012,0.08831945,1.18654243,4.06486616,0.09548702,0.00000000,0.14451298,0.45086847,0.07759332
758,print_safe_contiguous_closed_tube_seed2502,460,0.07997074,0.07997074,2.72799037,0.07710830,0.97466782,3.34285639,0.09775912,0.00000000,0.14770276,0.53829197,0.07638009
759,print_safe_contiguous_closed_tube_seed2502,779,0.08000410,0.08000410,2.18244315,0.07836197,1.61815934,6.72115659,0.10425111,0.00000000,0.17259677,0.46271750,0.08482751
760,print_safe_contiguous_closed_tube_seed2502,743,0.08002084,0.08002084,5.65589622,0.02317072,1.90770453,6.30146070,0.07754782,0.00000000,0.17511925,0.35064865,0.11669355
761,print_safe_contiguous_closed_tube_seed2502,188,0.08004936,0.08004936,5.81622312,0.02189614,1.21978968,4.44121619,0.08070767,0.00000000,0.26986920,0.39494470,0.08851871
762,print_safe_contiguous_closed_tube_seed2502,426,0.08010112,0.08010112,2.46052243,0.11092742,0.97141930,3.95994681,0.08728709,0.00000000,0.37527430,0.44875250,0.04882433
763,print_safe_contiguous_closed_tube_seed2502,881,0.08016690,0.08016690,5.11145681,0.02452555,1.26350461,4.90829942,0.09180584,0.00000000,0.17713450,0.48939949,0.07459721
764,print_safe_contiguous_closed_tube_seed2502,759,0.08019029,0.08019029,5.32906921,0.02318501,1.70020089,6.56845576,0.07699889,0.00000000,0.25505106,0.36701410,0.04677926
765,print_safe_contiguous_closed_tube_seed2502,658,0.08021958,0.08021958,1.61846304,0.10923058,1.54345913,6.33737276,0.09179623,0.00000000,0.18987038,0.39887048,0.11171195
766,print_safe_contiguous_closed_tube_seed2502,1053,0.08023024,0.08023024,4.01132097,0.03800574,1.27824292,4.71272315,0.09128453,0.00000000,0.23453912,0.49583036,0.08055816
767,print_safe_contiguous_closed_tube_seed2502,1436,0.08024033,0.08024033,3.40814039,0.05123760,1.15377302,4.53707723,0.08742468,0.00000000,0.19309694,0.45460168,0.07966533
768,print_safe_contiguous_closed_tube_seed2502,83,0.08031925,0.08031925,5.84810643,0.02371980,1.18461083,4.21440204,0.07524193,0.00000000,0.33003201,0.34688518,0.05279523
769,continuous_uniform_both_load_cases_9in_corrected,472,0.08036604,0.08036604,6.96769819,0.01494316,2.40882897,8.21104814,0.05171396,0.00000000,0.40204456,0.18615596,0.14202045
770,print_safe_contiguous_closed_tube_seed2502,891,0.08037434,0.08037434,4.41453799,0.03399835,1.97397477,6.64589438,0.08740015,0.00000000,0.18519064,0.43569685,0.08549833
771,print_safe_contiguous_closed_tube_seed2502,807,0.08038916,0.08038916,4.07733152,0.03997216,1.00145892,3.83151086,0.08443402,0.00000000,0.32785596,0.46464448,0.04001558
772,print_safe_contiguous_closed_tube_seed2502,1469,0.08042263,0.08042263,4.05097198,0.03786099,1.22990873,4.82732168,0.09317188,0.00000000,0.14682812,0.46709343,0.13777778
773,print_safe_contiguous_closed_tube_seed2502,630,0.08047618,0.08047618,4.95515132,0.02462956,1.29996346,4.87571736,0.08818782,0.00000000,0.16372613,0.46595752,0.12201112
774,print_safe_contiguous_closed_tube_seed2502,996,0.08048614,0.08048614,3.95694087,0.04464546,1.02908734,4.39525720,0.09562302,0.00000000,0.21592185,0.48657549,0.08544388
775,print_safe_contiguous_closed_tube_seed2502,648,0.08053405,0.08053405,4.56135368,0.03410538,1.13210522,4.34953414,0.07849957,0.00000000,0.31345707,0.41915220,0.04486461
776,print_safe_contiguous_closed_tube_seed2502,400,0.08057054,0.08057054,2.68993307,0.07342131,1.44640404,5.95016844,0.09767677,0.00000000,0.17687769,0.43653091,0.08220973
777,print_safe_contiguous_closed_tube_seed2502,278,0.08062984,0.08062984,2.29689478,0.09256146,1.32733267,5.12115242,0.08642426,0.00000000,0.17273084,0.40251622,0.11977074
778,print_safe_contiguous_closed_tube_seed2502,703,0.08066872,0.08066872,3.35312369,0.04735502,1.24105723,4.38255398,0.10254293,0.00000000,0.14189986,0.52483077,0.10126917
779,print_safe_contiguous_closed_tube_seed2502,360,0.08072536,0.08072536,4.18154592,0.03856325,1.61988579,5.45561916,0.09487837,0.00000000,0.16199131,0.49076646,0.09619234
780,continuous_uniform_both_load_cases_9in_corrected,616,0.08074171,0.08074171,5.23145158,0.02392847,1.89931272,6.52031310,0.05951738,0.00000000,0.36429762,0.22138399,0.10596602
781,print_safe_contiguous_closed_tube_seed2502,749,0.08075509,0.08075509,4.38321796,0.04696394,0.71889543,3.51142726,0.09637570,0.00000000,0.14969067,0.52737954,0.12619830
782,print_safe_contiguous_closed_tube_seed2502,461,0.08088277,0.08088277,4.93521149,0.02909845,1.16420537,4.38059845,0.08519063,0.00000000,0.22731975,0.44144990,0.04789956
783,print_safe_contiguous_closed_tube_seed2502,757,0.08098397,0.08098397,3.51690055,0.04326019,1.19350663,4.70008865,0.09671337,0.00000000,0.18525590,0.49283034,0.08045519
784,print_safe_contiguous_closed_tube_seed2502,770,0.08101195,0.08101195,4.42323148,0.03120030,1.27095160,4.97392811,0.08896096,0.00000000,0.22329222,0.45751351,0.07098467
785,print_safe_contiguous_closed_tube_seed2502,313,0.08103200,0.08103200,5.40122560,0.02575510,1.09016707,4.51125154,0.08432534,0.00000000,0.21992887,0.42038334,0.08648221
786,print_safe_contiguous_closed_tube_seed2502,424,0.08118294,0.08118294,4.19035407,0.03102455,1.84946912,6.76536257,0.10146369,0.00000000,0.17197432,0.49179683,0.06957656
787,print_safe_contiguous_closed_tube_seed2502,642,0.08119617,0.08119617,4.17477932,0.03988622,1.11538233,4.09565953,0.08667086,0.00000000,0.21825599,0.44739322,0.06320934
788,print_safe_contiguous_closed_tube_seed2502,52,0.08124193,0.08124193,5.45459305,0.02343972,2.07915053,6.62532876,0.09157710,0.00000000,0.16309555,0.43393568,0.08310238
789,print_safe_contiguous_closed_tube_seed2502,346,0.08126577,0.08126577,4.01687836,0.03748604,1.81569848,6.45178510,0.08843964,0.00000000,0.19768283,0.42347649,0.05711107
790,print_safe_contiguous_closed_tube_seed2502,781,0.08128652,0.08128652,5.09821286,0.02321653,1.68391334,6.50098921,0.07746000,0.00000000,0.25484330,0.33353857,0.05694967
791,print_safe_contiguous_closed_tube_seed2502,508,0.08129593,0.08129593,2.74454231,0.08249034,0.86719430,3.45480331,0.09763259,0.00000000,0.26382296,0.54035600,0.04135943
792,print_safe_contiguous_closed_tube_seed2502,334,0.08131255,0.08131255,3.30352364,0.06220021,0.86060930,3.05028114,0.09016570,0.00000000,0.26308937,0.53002768,0.06490994
793,print_safe_contiguous_closed_tube_seed2502,312,0.08136277,0.08136277,3.66458983,0.04678999,1.15973900,4.68607612,0.09909443,0.00000000,0.15931426,0.49411248,0.10665987
794,continuous_uniform_both_load_cases_9in_corrected,567,0.08138673,0.08138673,4.95542257,0.02942618,1.25423794,4.86235272,0.05422163,0.00000000,0.61508646,0.24856741,0.03641858
795,print_safe_contiguous_closed_tube_seed2502,529,0.08145985,0.08145985,3.83817623,0.04657872,1.06409513,4.17567472,0.08343024,0.00000000,0.32562122,0.42058765,0.05339726
796,print_safe_contiguous_closed_tube_seed2502,904,0.08149424,0.08149424,5.62574289,0.02107492,1.41878123,5.19732003,0.09724791,0.00000000,0.16925949,0.49849613,0.04985002
797,print_safe_contiguous_closed_tube_seed2502,275,0.08155743,0.08155743,2.71845102,0.08159203,0.78427078,2.89486036,0.10629582,0.00000000,0.18057383,0.63621774,0.07378268
798,continuous_uniform_both_load_cases_9in_corrected,445,0.08157075,0.08157075,8.44647947,0.01398642,2.45497829,5.80397204,0.06525892,0.00000000,0.24751572,0.23313063,0.18878683
799,print_safe_contiguous_closed_tube_seed2502,914,0.08159573,0.08159573,4.84089038,0.02613823,1.55106164,6.07755508,0.08099113,0.00000000,0.26649205,0.38238672,0.07287252
